Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Possession_Pct,Away_Possession_Pct,Home_Shots_On_Target,Away_Shots_On_Target,Home_Goals,Away_Goals,Home_Foreign_Goal_Contribution,Home_Indian_Goal_Contribution,Away_Foreign_Goal_Contribution,Away_Indian_Goal_Contribution,Home_Corners,Away_Corners,Home_Yellow_Cards,Away_Yellow_Cards,Home_Red_Cards,Away_Red_Cards,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Match_Result,Home_Points,Away_Points
ISL00537,2019-20,2020-03-25,FC Goa,Odisha FC,Goa,3-4-3,4-2-3-1,46.5,53.5,6,5,1,1,0,1,0,1,5,3,3,3,0,0,6.07,6.73,6.63,8.1,71.3,38.7,49.1,29.4,4,10,10,11,1,1,2,1,2,3,3,1,31.4,42.6,29.8,39.6,1,1,Overcast,Good,Day,6.9,6.9,7.01,8.0,1,1,5.4,7,9,6.6,10.7,,0.42,0.32,Draw,1,1
ISL00538,2019-20,2020-03-25,East Bengal FC,Odisha FC,Kolkata,4-3-3,3-5-2,45.9,54.1,10,6,5,0,1,4,0,0,10,9,2,1,0,0,6.5,6.16,7.11,7.32,50.1,31.9,48.3,32.0,12,14,9,14,4,3,1,2,6,4,2,2,28.7,50.3,21.8,39.2,3,1,Humid,Good,Day,9.0,2.8,6.09,5.19,1,3,4.1,10,10,15.4,14.5,Away,0.41,0.32,Home_Win,3,0
ISL00539,2019-20,2020-03-27,Chennaiyin FC,Punjab FC,Chennai,4-2-3-1,4-3-3,53.5,46.5,4,1,0,0,0,0,0,0,3,4,5,3,0,0,5.88,6.97,7.39,6.35,47.1,24.5,37.4,23.1,18,11,7,7,0,1,1,3,1,4,3,3,45.3,37.5,32.1,22.0,1,0,Clear,Good,Night,8.5,9.8,6.52,6.29,1,1,4.2,5,7,14.9,27.9,,0.43,0.31,Draw,1,1
ISL00540,2019-20,2020-03-29,FC Goa,Kerala Blasters,Goa,3-4-3,3-5-2,65.9,34.1,4,4,1,1,0,1,1,0,4,5,5,3,0,0,6.07,7.28,6.27,6.92,53.9,35.9,48.8,30.2,12,23,7,11,5,0,4,0,5,2,5,0,16.1,30.5,50.6,18.1,1,1,Overcast,Poor,Night,5.7,6.2,6.73,8.64,5,0,3.9,8,6,22.7,29.8,,0.38,0.46,Draw,1,1
ISL00541,2019-20,2020-03-29,Jamshedpur FC,Hyderabad FC,Jamshedpur,4-4-2,4-4-2,45.1,54.9,12,3,5,0,5,0,0,0,0,4,1,0,0,0,7.77,7.73,7.68,7.13,29.9,18.7,50.5,33.8,11,13,9,19,1,1,1,0,2,1,1,0,32.5,40.7,18.2,53.0,1,2,Rainy,Good,Night,9.5,5.2,4.96,4.37,1,2,2.7,10,6,5.8,19.2,,0.42,0.33,Home_Win,3,0
ISL00542,2019-20,2020-03-30,Odisha FC,Kerala Blasters,Bhubaneswar,3-4-3,5-3-2,45.4,54.6,6,6,2,2,2,0,2,0,3,6,5,3,0,0,7.45,7.15,8.05,6.83,50.1,30.7,30.2,19.4,14,18,8,12,2,0,0,1,3,1,1,1,53.6,32.9,17.3,43.5,2,3,Humid,Good,Night,4.3,1.5,6.48,9.09,2,2,7.2,7,7,22.7,12.7,,0.43,0.37,Draw,1,1
ISL00543,2019-20,2020-04-02,Jamshedpur FC,ATK Mohun Bagan,Jamshedpur,4-2-3-1,3-4-3,59.1,40.9,1,5,1,0,1,0,0,0,2,7,2,3,1,0,6.8,7.12,6.28,7.32,52.0,35.0,38.1,21.0,5,14,6,16,4,1,2,0,4,2,2,0,34.3,44.7,27.7,15.2,1,1,Rainy,Good,Night,1.3,4.8,5.89,7.58,2,1,6.2,10,1,23.5,6.6,,0.49,0.3,Home_Win,3,0
ISL00544,2019-20,2020-04-04,Hyderabad FC,NorthEast United FC,Hyderabad,5-3-2,5-3-2,58.7,41.3,6,2,2,2,0,2,0,2,5,6,4,3,0,0,6.53,6.46,6.35,8.13,37.1,17.4,43.5,23.7,9,12,8,15,2,2,4,2,3,2,5,2,37.8,34.8,20.4,39.9,1,1,Rainy,Good,Night,6.1,5.0,6.46,6.15,1,2,2.5,6,15,6.4,20.5,,0.43,0.33,Draw,1,1
ISL00545,2019-20,2020-04-06,Bengaluru FC,ATK Mohun Bagan,Bengaluru,3-5-2,5-3-2,66.8,33.2,4,6,0,0,0,0,0,0,3,6,1,2,0,0,7.14,7.92,7.49,6.68,48.9,24.2,50.9,35.2,5,18,11,11,2,1,2,1,2,2,2,3,43.0,35.1,24.2,30.3,2,0,Humid,Good,Night,5.6,5.0,5.6,6.27,2,1,1.3,4,1,5.9,7.4,,0.42,0.47,Draw,1,1
ISL00546,2019-20,2020-04-07,Chennaiyin FC,ATK Mohun Bagan,Chennai,4-2-3-1,5-3-2,61.2,38.8,7,7,2,3,1,1,3,0,5,9,1,1,0,0,8.13,7.66,6.14,8.16,26.3,17.8,41.3,21.3,13,10,14,16,4,2,0,0,6,2,0,0,38.0,32.8,29.9,51.8,0,0,Rainy,Average,Day,5.7,6.5,7.07,6.44,2,2,4.0,5,2,25.5,9.9,Home,0.41,0.46,Away_Win,0,3
ISL00547,2019-20,2020-04-09,Kerala Blasters,Bengaluru FC,Kochi,4-4-2,4-3-3,55.6,44.4,6,3,2,0,2,0,0,0,1,4,3,3,0,0,6.67,7.76,6.66,5.93,47.7,32.3,19.0,10.3,12,10,11,16,1,0,1,1,1,1,2,1,35.1,46.5,26.7,22.9,0,0,Humid,Average,Night,1.9,3.4,5.26,5.31,1,1,7.4,7,5,29.7,14.4,,0.39,0.33,Home_Win,3,0
ISL00548,2019-20,2020-04-10,Punjab FC,ATK Mohun Bagan,Mohali,4-3-3,5-3-2,45.2,54.8,7,7,2,3,1,1,3,0,3,5,4,7,0,0,7.45,7.98,6.28,7.21,49.2,23.1,53.7,26.1,13,7,4,10,3,1,0,1,3,1,0,1,27.4,41.9,46.7,50.5,1,2,Overcast,Good,Night,7.6,8.2,7.96,8.3,3,2,8.3,8,4,10.9,22.9,,0.34,0.32,Away_Win,0,3
ISL00549,2019-20,2020-04-15,Bengaluru FC,Punjab FC,Bengaluru,4-3-3,5-3-2,44.8,55.2,7,11,2,2,1,1,0,2,5,6,2,3,0,0,7.18,7.37,7.68,7.1,33.1,21.3,45.1,24.1,8,11,8,10,2,1,2,1,3,2,2,2,22.0,26.6,30.9,17.3,1,3,Rainy,Good,Night,6.5,9.2,7.92,6.57,2,0,2.4,5,5,17.4,18.5,Home,0.49,0.38,Draw,1,1
ISL00550,2019-20,2020-04-18,Punjab FC,NorthEast United FC,Mohali,5-3-2,4-4-2,40.1,59.9,7,4,2,0,1,1,0,0,5,2,3,3,0,0,7.84,6.02,6.23,6.23,41.7,18.9,39.8,23.7,10,7,14,10,1,2,0,3,1,3,1,4,48.4,26.8,22.1,52.3,1,1,Rainy,Good,Night,9.2,8.2,6.42,6.88,1,1,7.0,5,13,9.2,25.4,Both,0.33,0.37,Home_Win,3,0
ISL00551,2020-21,2020-10-01,Mumbai City FC,NorthEast United FC,Mumbai,3-5-2,4-4-2,44.6,55.4,4,6,0,2,0,0,2,0,5,4,2,3,0,0,6.56,7.03,7.23,6.94,51.3,24.8,40.4,20.1,12,8,9,18,2,1,1,1,3,3,2,1,26.6,39.8,40.4,36.2,2,1,Clear,Good,Night,6.9,7.4,6.15,6.47,1,3,9.1,9,10,28.8,23.4,,0.45,0.35,Away_Win,0,3
ISL00552,2020-21,2020-10-01,Hyderabad FC,Odisha FC,Hyderabad,4-3-3,4-2-3-1,46.6,53.4,7,5,2,1,1,1,1,0,9,4,1,1,0,0,6.31,6.46,5.81,6.36,23.7,11.3,33.1,18.4,10,10,5,10,0,1,4,1,0,1,5,1,37.8,48.7,48.2,23.0,0,1,Overcast,Good,Night,0.6,1.3,7.99,5.09,1,2,8.9,7,5,9.3,5.5,Away,0.39,0.5,Home_Win,3,0
ISL00553,2020-21,2020-10-03,NorthEast United FC,Jamshedpur FC,Guwahati,4-2-3-1,4-4-2,61.7,38.3,5,6,0,3,0,0,3,0,6,4,1,3,0,0,7.46,6.31,6.77,6.92,37.2,19.5,70.8,42.6,10,15,10,11,4,1,2,1,4,3,2,1,35.1,30.4,42.9,46.5,0,2,Overcast,Good,Day,3.4,8.4,6.37,7.91,2,3,1.8,10,10,15.3,16.6,Home,0.39,0.43,Away_Win,0,3
ISL00554,2020-21,2020-10-06,FC Goa,East Bengal FC,Goa,3-4-3,4-3-3,50.4,49.6,1,2,2,0,1,1,0,0,4,5,3,3,0,0,6.59,6.91,6.4,6.46,52.3,28.6,40.9,22.3,6,6,8,18,2,1,6,2,2,3,6,2,31.3,54.5,21.4,33.8,1,0,Humid,Average,Night,0.7,2.9,7.74,7.51,2,2,8.9,9,10,7.6,16.4,,0.35,0.44,Home_Win,3,0
ISL00555,2020-21,2020-10-06,ATK Mohun Bagan,Chennaiyin FC,Kolkata,4-4-2,3-5-2,56.2,43.8,5,7,0,0,0,0,0,0,6,3,1,3,0,0,6.31,7.11,7.4,7.92,44.7,30.3,49.6,31.7,11,12,3,16,2,0,3,0,2,0,3,0,42.3,49.8,29.7,37.9,2,2,Rainy,Good,Day,6.8,8.8,5.92,6.74,3,1,2.2,7,5,20.8,26.8,Both,0.31,0.41,Draw,1,1
ISL00556,2020-21,2020-10-09,Mumbai City FC,NorthEast United FC,Mumbai,4-3-3,4-2-3-1,49.5,50.5,3,7,2,2,2,0,1,1,4,6,1,4,0,0,6.07,6.72,5.3,7.94,40.7,22.8,35.3,20.4,10,14,10,10,3,1,1,1,3,1,1,1,26.2,34.1,41.9,15.1,0,1,Humid,Good,Day,5.8,9.2,7.39,7.54,0,4,9.0,6,7,25.0,13.3,Home,0.34,0.41,Draw,1,1
ISL00557,2020-21,2020-10-10,Jamshedpur FC,Mumbai City FC,Jamshedpur,3-5-2,5-3-2,40.1,59.9,5,2,1,0,0,1,0,0,2,11,1,1,0,0,6.21,6.84,6.27,7.91,36.5,17.6,49.7,26.4,16,12,8,11,3,0,3,2,3,0,3,2,43.6,29.5,39.7,37.2,3,1,Overcast,Average,Night,6.8,9.6,7.7,7.98,4,1,1.1,12,4,24.9,26.3,Home,0.43,0.49,Home_Win,3,0
ISL00558,2020-21,2020-10-15,Odisha FC,East Bengal FC,Bhubaneswar,4-3-3,5-3-2,63.6,36.4,11,5,3,1,3,0,0,1,5,3,3,0,0,0,7.36,7.77,6.12,7.77,42.7,22.1,36.7,23.2,9,11,12,19,3,0,3,2,4,1,3,3,26.6,35.1,32.3,26.0,3,2,Overcast,Average,Day,4.9,1.1,4.19,7.97,3,2,4.8,5,9,9.7,5.9,,0.44,0.5,Home_Win,3,0
ISL00559,2020-21,2020-10-16,Mumbai City FC,NorthEast United FC,Mumbai,4-3-3,4-3-3,50.2,49.8,3,6,2,2,1,1,2,0,6,6,1,3,0,0,7.69,5.74,6.68,6.45,21.5,9.7,30.7,18.1,11,12,10,12,4,1,5,0,5,1,8,1,19.9,15.7,24.1,26.2,1,0,Overcast,Good,Night,2.4,3.6,7.02,5.57,0,3,8.2,4,5,26.1,9.8,,0.32,0.43,Draw,1,1
ISL00560,2020-21,2020-10-19,Punjab FC,Jamshedpur FC,Mohali,3-5-2,3-4-3,51.8,48.2,2,3,1,0,0,1,0,0,3,7,0,2,0,0,6.17,5.73,6.74,6.96,51.8,23.7,73.8,41.5,10,12,9,14,0,2,2,0,2,3,2,0,26.4,38.0,43.1,21.8,1,2,Rainy,Average,Night,5.3,6.6,8.56,9.57,2,1,7.9,5,12,26.9,14.8,,0.46,0.35,Home_Win,3,0
ISL00561,2020-21,2020-10-20,Mumbai City FC,ATK Mohun Bagan,Mumbai,4-2-3-1,5-3-2,49.9,50.1,7,8,3,1,1,2,0,1,8,6,1,2,0,0,6.47,8.26,6.99,7.15,39.2,21.9,55.6,27.3,7,10,17,15,1,1,1,3,1,1,4,6,37.1,31.2,29.2,32.4,0,0,Overcast,Poor,Night,6.7,3.7,7.0,8.1,4,1,1.8,2,8,16.3,14.4,,0.36,0.5,Home_Win,3,0
ISL00562,2020-21,2020-10-23,NorthEast United FC,ATK Mohun Bagan,Guwahati,4-2-3-1,4-4-2,39.0,61.0,5,9,3,0,2,1,0,0,3,8,4,2,0,0,6.02,6.56,6.87,6.48,36.0,20.8,52.4,36.5,9,9,12,19,0,0,3,1,0,1,3,2,21.1,27.8,16.8,15.1,1,3,Rainy,Good,Day,0.6,1.1,5.51,5.92,3,0,8.9,5,8,29.7,25.4,Away,0.45,0.42,Home_Win,3,0
ISL00563,2020-21,2020-10-24,East Bengal FC,FC Goa,Kolkata,4-2-3-1,4-3-3,59.6,40.4,9,9,1,0,0,1,0,0,5,4,1,2,0,0,7.34,6.92,7.4,7.72,56.0,28.7,40.0,19.7,8,12,10,19,3,1,0,2,4,1,1,3,44.0,25.8,16.9,15.6,2,3,Clear,Average,Night,4.1,4.3,7.86,7.87,1,3,1.8,9,9,12.7,16.8,,0.45,0.45,Home_Win,3,0
ISL00564,2020-21,2020-10-26,Bengaluru FC,East Bengal FC,Bengaluru,3-5-2,4-4-2,65.5,34.5,6,4,1,1,0,1,1,0,7,3,4,1,0,0,5.37,6.83,6.86,6.63,47.5,25.9,35.4,19.3,10,16,7,20,2,1,2,1,4,1,2,1,19.0,16.5,25.5,26.7,3,1,Overcast,Good,Night,9.3,4.3,8.84,7.6,1,1,3.0,3,9,8.6,19.1,Away,0.43,0.41,Draw,1,1
ISL00565,2020-21,2020-10-27,Chennaiyin FC,Odisha FC,Chennai,4-2-3-1,4-2-3-1,56.6,43.4,6,6,1,1,1,0,1,0,3,7,0,2,0,0,7.86,7.68,6.37,7.07,63.5,30.2,30.9,18.4,15,12,9,5,2,1,2,3,2,1,2,4,38.8,28.2,19.6,54.9,1,1,Rainy,Good,Night,4.9,7.4,7.94,6.14,1,2,1.6,3,5,12.6,15.8,,0.36,0.43,Draw,1,1
ISL00566,2020-21,2020-10-29,Jamshedpur FC,Odisha FC,Jamshedpur,4-3-3,3-5-2,49.0,51.0,6,9,1,1,1,0,0,1,10,3,3,2,0,0,5.86,7.18,6.6,8.36,52.0,32.0,33.6,23.0,7,17,14,13,1,0,4,0,2,0,5,0,45.6,18.8,51.7,35.1,3,0,Overcast,Poor,Night,8.6,7.7,5.84,7.92,1,2,2.5,12,5,22.2,29.1,,0.36,0.3,Draw,1,1
ISL00567,2020-21,2020-11-02,Hyderabad FC,ATK Mohun Bagan,Hyderabad,3-5-2,4-2-3-1,54.1,45.9,6,4,1,0,0,1,0,0,12,3,2,0,0,0,7.75,7.3,6.56,7.72,36.1,19.8,29.4,15.4,8,14,8,14,0,2,1,1,1,2,1,1,46.6,46.5,21.7,35.7,0,0,Overcast,Average,Night,2.4,1.6,7.97,8.68,1,2,6.3,7,7,21.0,25.4,,0.48,0.35,Home_Win,3,0
ISL00568,2020-21,2020-11-03,Chennaiyin FC,FC Goa,Chennai,4-4-2,4-3-3,53.7,46.3,7,1,1,1,1,0,0,1,3,6,0,0,0,0,6.5,6.33,7.53,6.47,40.5,19.9,45.4,21.7,9,7,7,8,3,0,6,1,4,0,6,1,40.1,31.1,50.6,51.2,2,0,Clear,Good,Day,1.6,0.3,8.52,8.46,1,3,2.9,4,8,8.7,8.6,,0.49,0.44,Draw,1,1
ISL00569,2020-21,2020-11-04,NorthEast United FC,Jamshedpur FC,Guwahati,4-2-3-1,5-3-2,57.1,42.9,4,1,0,0,0,0,0,0,5,5,1,1,0,0,7.4,7.65,6.83,6.52,41.2,23.7,45.3,28.4,12,8,5,13,1,2,2,1,1,2,4,1,29.5,40.8,28.5,30.2,1,3,Humid,Good,Night,5.9,1.8,8.86,6.95,1,4,3.4,8,10,24.7,14.3,,0.45,0.3,Draw,1,1
ISL00570,2020-21,2020-11-06,Odisha FC,Jamshedpur FC,Bhubaneswar,4-2-3-1,5-3-2,45.8,54.2,11,6,4,0,3,1,0,0,6,4,3,1,0,0,7.23,6.88,6.79,7.21,36.3,18.2,52.3,36.0,8,8,10,13,4,1,3,1,4,3,3,1,31.3,33.4,20.8,19.8,2,3,Overcast,Good,Night,5.0,9.2,5.85,8.45,2,1,5.5,6,8,7.7,8.7,,0.31,0.34,Home_Win,3,0
ISL00571,2020-21,2020-11-06,Kerala Blasters,Hyderabad FC,Kochi,3-5-2,4-4-2,57.0,43.0,11,11,5,3,4,1,1,2,3,4,2,2,0,0,6.34,7.18,6.26,6.36,51.3,26.8,49.9,28.1,9,7,10,7,2,1,0,1,3,2,0,2,35.2,37.6,44.5,38.0,2,1,Overcast,Good,Night,2.4,0.7,8.37,8.04,4,1,2.5,9,7,15.6,29.0,Away,0.32,0.42,Home_Win,3,0
ISL00572,2020-21,2020-11-06,Punjab FC,ATK Mohun Bagan,Mohali,5-3-2,5-3-2,46.6,53.4,10,5,3,3,2,1,1,2,3,4,4,3,0,0,6.92,8.68,5.45,7.02,53.5,25.7,33.2,23.2,5,11,9,10,2,2,1,2,3,2,1,2,42.8,42.5,27.7,38.0,1,0,Humid,Average,Night,10.0,2.7,6.84,7.52,2,3,8.4,8,4,6.6,7.6,,0.32,0.31,Draw,1,1
ISL00573,2020-21,2020-11-07,Hyderabad FC,Bengaluru FC,Hyderabad,4-3-3,4-3-3,48.1,51.9,4,7,1,3,1,0,2,1,6,4,0,3,0,0,6.8,7.89,7.04,7.42,43.0,27.7,54.5,28.9,7,13,9,9,1,1,1,2,1,3,1,2,34.6,51.5,49.6,28.0,1,0,Humid,Good,Day,5.3,1.3,7.36,7.72,1,2,3.7,7,4,17.2,14.6,,0.43,0.34,Away_Win,0,3
ISL00574,2020-21,2020-11-10,Odisha FC,Mumbai City FC,Bhubaneswar,3-4-3,4-2-3-1,56.1,43.9,5,3,0,2,0,0,1,1,5,7,2,1,0,0,6.91,7.01,6.8,7.07,42.5,22.1,51.2,34.3,6,16,5,12,0,1,3,0,1,1,3,0,47.9,26.5,43.0,33.7,1,1,Humid,Average,Night,2.6,8.1,7.53,6.86,1,3,7.3,8,5,24.5,21.6,Both,0.43,0.43,Away_Win,0,3
ISL00575,2020-21,2020-11-12,East Bengal FC,Bengaluru FC,Kolkata,5-3-2,3-5-2,51.6,48.4,2,3,1,0,1,0,0,0,4,6,2,1,0,0,7.62,7.76,5.83,6.63,60.6,41.7,36.2,16.3,10,10,10,14,4,0,1,1,4,1,1,3,26.2,27.6,41.1,27.6,1,1,Rainy,Good,Night,6.3,5.7,6.93,6.65,1,1,6.6,7,6,27.0,24.2,Away,0.5,0.33,Home_Win,3,0
ISL00576,2020-21,2020-11-14,Mumbai City FC,Punjab FC,Mumbai,4-2-3-1,5-3-2,40.3,59.7,7,5,2,3,2,0,1,2,5,4,0,3,0,0,6.34,8.11,7.19,6.78,58.0,32.0,43.2,26.8,7,8,8,17,3,1,3,2,5,1,4,2,32.8,21.0,25.7,29.5,0,2,Overcast,Good,Night,9.4,5.6,8.63,7.02,1,1,2.8,8,8,12.4,22.2,,0.39,0.43,Away_Win,0,3
ISL00577,2020-21,2020-11-14,Chennaiyin FC,Jamshedpur FC,Chennai,4-2-3-1,4-4-2,58.6,41.4,4,4,1,2,1,0,1,1,5,5,1,4,0,0,6.36,7.21,6.48,6.58,56.7,27.7,32.5,21.8,12,18,4,15,1,2,1,0,2,2,2,1,53.8,34.1,32.4,46.4,0,2,Overcast,Average,Night,1.1,5.7,7.35,7.63,0,3,2.9,4,5,7.9,18.6,,0.47,0.44,Away_Win,0,3
ISL00578,2020-21,2020-11-14,Bengaluru FC,Punjab FC,Bengaluru,5-3-2,5-3-2,52.0,48.0,5,5,2,1,2,0,1,0,5,1,1,0,0,0,6.88,7.41,6.71,6.71,51.1,32.0,52.1,27.1,14,13,8,15,2,1,2,2,3,1,3,2,25.3,47.0,39.6,28.8,0,1,Clear,Average,Day,8.2,7.9,8.51,6.68,2,0,4.7,5,11,16.7,20.7,Away,0.5,0.42,Home_Win,3,0
ISL00579,2020-21,2020-11-15,FC Goa,Mumbai City FC,Goa,3-5-2,5-3-2,46.6,53.4,7,3,1,0,0,1,0,0,3,2,4,1,0,0,7.17,7.4,6.08,6.82,58.1,36.8,33.2,22.0,7,16,10,7,7,1,0,2,8,1,0,3,32.9,21.2,52.8,19.7,0,1,Rainy,Good,Night,2.0,2.3,6.79,6.29,0,2,5.5,6,7,28.2,5.6,Away,0.43,0.47,Home_Win,3,0
ISL00580,2020-21,2020-11-15,Chennaiyin FC,Odisha FC,Chennai,3-4-3,4-2-3-1,41.9,58.1,7,2,6,1,4,2,0,1,8,7,2,2,0,0,6.58,6.86,6.2,7.65,41.0,27.5,42.3,25.4,9,15,9,9,1,1,3,1,1,5,3,1,41.0,36.3,21.3,28.1,0,0,Overcast,Good,Night,9.4,8.1,5.41,9.49,0,2,7.7,3,8,13.5,24.0,,0.4,0.43,Home_Win,3,0
ISL00581,2020-21,2020-11-16,Chennaiyin FC,Odisha FC,Chennai,4-3-3,5-3-2,51.1,48.9,9,6,2,2,1,1,2,0,4,4,1,0,0,0,6.13,7.11,6.88,7.56,32.2,15.5,20.5,10.9,7,7,7,21,0,1,0,1,0,3,0,1,50.9,38.5,54.3,30.1,0,3,Overcast,Average,Night,1.0,1.6,7.21,4.68,1,1,1.4,6,5,16.4,23.7,,0.48,0.42,Draw,1,1
ISL00582,2020-21,2020-11-18,NorthEast United FC,Kerala Blasters,Guwahati,4-4-2,3-4-3,56.5,43.5,5,5,1,1,0,1,1,0,5,4,3,3,0,0,7.06,6.87,5.69,8.0,36.8,23.8,49.3,22.7,8,17,12,14,1,0,1,0,1,0,3,0,41.3,41.4,33.7,16.4,2,2,Overcast,Good,Night,1.7,7.5,4.7,7.97,2,2,6.8,6,9,19.1,6.8,Away,0.45,0.44,Draw,1,1
ISL00583,2020-21,2020-11-21,NorthEast United FC,ATK Mohun Bagan,Guwahati,3-5-2,3-5-2,70.0,30.0,12,3,3,1,1,2,1,0,7,3,2,4,0,0,6.89,7.15,5.88,6.22,43.9,29.2,49.0,30.2,4,13,9,20,2,2,0,1,2,2,1,1,40.4,49.5,33.3,33.1,0,2,Rainy,Poor,Night,5.0,4.0,7.84,6.36,4,0,9.9,7,2,23.1,12.5,,0.42,0.35,Home_Win,3,0
ISL00584,2020-21,2020-11-23,Hyderabad FC,East Bengal FC,Hyderabad,4-4-2,4-3-3,47.0,53.0,12,6,2,1,1,1,0,1,8,4,0,0,0,0,6.86,7.71,6.77,7.51,49.8,26.2,41.5,22.6,14,25,10,9,0,1,2,0,0,1,5,0,17.8,44.6,26.4,27.3,2,0,Humid,Good,Night,5.4,7.6,7.13,5.82,2,2,5.6,7,7,13.4,13.8,,0.43,0.48,Home_Win,3,0
ISL00585,2020-21,2020-11-26,Punjab FC,Hyderabad FC,Mohali,3-5-2,3-5-2,42.5,57.5,5,8,2,1,0,2,1,0,3,5,0,1,0,0,6.91,7.76,6.49,7.51,44.6,25.1,59.3,34.7,13,19,6,16,2,2,0,0,2,4,1,1,26.3,28.8,30.4,40.1,1,0,Overcast,Poor,Night,9.3,1.8,5.46,6.7,0,4,3.0,10,9,10.5,8.0,,0.43,0.45,Home_Win,3,0
ISL00586,2020-21,2020-11-26,Mumbai City FC,Kerala Blasters,Mumbai,4-2-3-1,4-3-3,42.9,57.1,1,6,0,0,0,0,0,0,4,3,2,3,0,0,6.5,6.26,7.03,7.56,27.8,16.8,55.6,27.8,6,10,10,10,0,0,1,1,0,0,3,1,48.7,27.1,42.9,40.7,1,1,Overcast,Good,Night,1.5,6.6,8.06,8.95,2,3,3.3,7,9,13.1,27.4,Home,0.38,0.42,Draw,1,1
ISL00587,2020-21,2020-11-27,Jamshedpur FC,NorthEast United FC,Jamshedpur,4-4-2,5-3-2,50.5,49.5,6,5,1,1,1,0,1,0,2,6,3,3,0,0,5.83,6.84,7.97,6.56,39.7,20.3,63.6,28.9,7,14,6,12,0,0,2,2,1,0,2,4,18.7,53.5,20.3,35.7,2,0,Humid,Average,Night,4.2,3.6,6.07,5.94,3,1,9.2,5,9,5.7,16.0,,0.5,0.43,Draw,1,1
ISL00588,2020-21,2020-11-29,Punjab FC,Jamshedpur FC,Mohali,4-2-3-1,4-3-3,30.0,70.0,6,7,3,2,3,0,1,1,4,4,4,2,0,0,5.83,6.96,6.59,6.57,35.2,23.5,53.2,25.2,7,10,7,8,2,0,2,0,2,0,4,0,37.5,46.4,25.3,49.7,1,1,Clear,Average,Night,6.2,2.9,5.99,5.87,3,1,6.3,10,6,29.8,12.5,,0.49,0.36,Home_Win,3,0
ISL00589,2020-21,2020-11-30,Kerala Blasters,ATK Mohun Bagan,Kochi,4-3-3,4-4-2,55.2,44.8,5,4,0,2,0,0,2,0,3,8,1,2,0,0,5.97,6.93,7.54,6.31,45.9,28.7,42.9,26.2,4,16,9,20,0,0,2,1,0,0,2,2,21.1,22.5,54.1,30.3,2,1,Overcast,Good,Night,0.6,1.6,6.32,7.88,3,1,2.3,9,1,5.8,22.1,,0.47,0.45,Away_Win,0,3
ISL00590,2020-21,2020-12-03,NorthEast United FC,Kerala Blasters,Guwahati,3-5-2,3-5-2,59.0,41.0,6,5,0,1,0,0,0,1,4,11,1,1,0,0,6.76,6.97,6.04,6.72,23.5,15.6,57.5,27.7,10,11,6,11,1,0,2,1,2,0,3,1,28.3,25.4,47.9,44.9,0,3,Overcast,Good,Night,2.0,3.5,5.42,8.0,1,2,8.0,9,8,6.8,19.5,,0.49,0.32,Away_Win,0,3
ISL00591,2020-21,2020-12-07,East Bengal FC,Mumbai City FC,Kolkata,3-4-3,4-4-2,57.5,42.5,6,5,2,0,2,0,0,0,1,3,3,1,0,0,6.76,7.2,5.88,7.06,20.9,11.8,38.8,20.3,10,10,7,14,3,1,3,1,3,1,5,1,42.3,51.1,20.8,20.2,0,3,Humid,Average,Night,4.1,1.0,7.08,5.25,1,4,9.4,7,7,23.9,11.8,,0.3,0.46,Home_Win,3,0
ISL00592,2020-21,2020-12-15,FC Goa,Hyderabad FC,Goa,4-3-3,4-2-3-1,60.4,39.6,2,5,0,1,0,0,1,0,5,5,1,2,0,0,6.4,6.78,7.72,6.89,37.6,21.8,58.2,34.8,8,9,10,10,2,1,4,1,3,1,5,1,37.6,38.9,33.7,31.7,2,1,Rainy,Good,Night,6.3,2.4,7.02,6.63,1,0,4.8,8,6,20.5,24.7,,0.46,0.5,Away_Win,0,3
