Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Market_Value_Difference,Market_Value_Ratio,Foreign_Market_Value_Difference,Indian_Market_Value_Difference,Indian_Rating_Difference,Foreign_Rating_Difference,Overall_Rating_Difference,Fatigue_Difference,Chemistry_Difference,Form_Difference,H2H_Wins_Difference,Set_Piece_Conversion_Diff,Foreign_Player_Ratio_Diff,Injury_Count_Diff,Clearance_Tackle_Foreign_Diff,Clearance_Tackle_Indian_Diff,Big_Chance_Created_Foreign_Diff,Big_Chance_Created_Indian_Diff,Big_Chance_Missed_Foreign_Diff,Big_Chance_Missed_Indian_Diff,Interception_Rate_Foreign_Diff,Interception_Rate_Indian_Diff,Home_Historical_Win_Rate,Away_Historical_Win_Rate,Historical_Win_Rate_Diff,Home_Venue_Win_Rate,Away_Venue_Win_Rate,Home_Rolling_Goal_Diff,Away_Rolling_Goal_Diff,Rolling_Goal_Diff_Differential,H2H_Prior_Home_Win_Rate,H2H_Prior_Draw_Rate,H2H_Prior_Away_Win_Rate,Home_Days_Rest,Away_Days_Rest,Days_Rest_Diff,Match_Result
ISL00605,2020-21,2020-12-27,East Bengal FC,Bengaluru FC,Kolkata,3-4-3,4-4-2,6.87,6.65,6.13,7.66,37.2,24.5,49.6,31.7,9,16,3,13,3,2,1,0,3,4,1,2,50.5,26.2,44.5,39.5,0,1,Overcast,Average,Night,1.8,1.1,5.62,5.44,2,1,8.4,7,8,10.6,7.2,Both,0.42,0.44,-12.399999999999999,0.7499998487903531,-7.199999999999999,-5.199999999999999,0.7400000000000002,-1.0099999999999998,-0.1349999999999998,0.7,0.17999999999999972,-1,1,3.3999999999999995,-0.020000000000000018,-1,6,3,2,2,2,2,6.0,-13.3,0.3704,0.3511,0.019299999999999984,0.4483,0.3,-0.2,0.3,-0.5,0.2857,0.5714,0.1429,3,30,-27,Away_Win
ISL00606,2020-21,2020-12-28,Chennaiyin FC,Odisha FC,Chennai,4-2-3-1,4-2-3-1,7.15,6.79,6.94,6.87,14.0,6.9,49.6,28.2,10,17,11,11,2,0,3,0,2,1,4,2,47.2,36.2,38.6,41.1,1,1,Clear,Good,Night,9.9,8.8,7.31,7.09,1,0,3.1,5,4,17.9,22.1,,0.32,0.47,-35.6,0.2822580076092726,-21.299999999999997,-14.300000000000002,0.20999999999999996,-0.08000000000000007,0.06500000000000039,1.0999999999999996,0.21999999999999975,1,1,-4.200000000000003,-0.14999999999999997,0,-1,6,-1,0,-2,-1,8.600000000000001,-4.899999999999999,0.3085,0.2816,0.02689999999999998,0.36,0.1961,0.4,-0.4,0.8,0.3636,0.3636,0.2727,3,6,-3,Draw
ISL00607,2020-21,2020-12-31,FC Goa,Kerala Blasters,Goa,3-5-2,3-4-3,7.42,6.07,6.82,7.12,53.9,24.5,38.4,20.4,14,11,4,11,3,2,3,0,3,2,4,1,15.7,34.6,17.7,35.4,0,0,Humid,Average,Night,5.3,3.4,6.06,6.23,3,1,3.0,7,9,29.2,25.1,,0.43,0.44,15.5,1.4036454678006594,4.100000000000001,11.399999999999999,0.5999999999999996,-1.0499999999999998,-0.22500000000000053,1.9,-0.17000000000000082,-2,2,4.099999999999998,-0.010000000000000009,0,10,0,0,2,-1,1,-2.0,-0.7999999999999972,0.427,0.3524,0.0746,0.4314,0.283,0.4,0.3,0.10000000000000003,0.6154,0.2308,0.1538,9,5,4,Home_Win
ISL00608,2020-21,2021-01-02,East Bengal FC,Hyderabad FC,Kolkata,3-4-3,3-5-2,7.16,6.22,6.74,7.09,39.8,23.0,23.9,11.4,9,18,17,14,0,1,2,1,1,2,2,1,52.7,37.8,20.7,20.0,0,1,Rainy,Poor,Night,8.9,7.4,4.88,6.87,2,2,9.9,4,7,21.1,8.2,Away,0.39,0.39,15.899999999999999,1.665271269760975,11.6,4.299999999999999,0.41999999999999993,-0.8700000000000001,-0.22500000000000053,1.5,-1.9900000000000002,-3,0,12.900000000000002,0.0,-1,-8,4,-2,0,-1,1,32.0,17.799999999999997,0.367,0.3267,0.0403,0.4407,0.2632,-0.1,-0.5,0.4,0.375,0.125,0.5,6,9,-3,Home_Win
ISL00609,2020-21,2021-01-04,East Bengal FC,Jamshedpur FC,Kolkata,4-3-3,3-5-2,5.95,6.96,7.21,7.99,39.5,21.3,43.1,28.8,11,12,8,15,1,0,0,1,2,0,1,4,33.6,19.6,54.5,15.1,0,0,Clear,Good,Night,0.5,3.6,9.26,6.19,2,2,6.2,7,7,23.3,20.1,,0.44,0.47,-3.6000000000000014,0.9164731052266576,-7.5,3.8999999999999986,-1.2599999999999998,-1.0300000000000002,-1.1449999999999996,-3.1,3.0699999999999994,0,0,3.1999999999999993,-0.02999999999999997,0,3,-3,1,-1,1,-4,-20.9,4.500000000000002,0.3727,0.4444,-0.07170000000000004,0.45,0.3333,-0.1,0.1,-0.2,0.4,0.2,0.4,2,9,-7,Home_Win
ISL00610,2020-21,2021-01-05,Punjab FC,Chennaiyin FC,Mohali,3-4-3,5-3-2,6.95,7.35,6.09,7.08,45.2,23.6,62.7,43.6,5,12,6,22,2,0,2,1,3,1,3,3,17.0,31.6,47.3,30.8,0,1,Humid,Good,Night,9.1,1.9,7.25,7.8,2,0,4.0,12,5,18.3,5.8,Both,0.5,0.46,-17.5,0.720893026970809,-20.0,2.5,0.8600000000000003,0.2699999999999996,0.5650000000000004,7.199999999999999,-0.5499999999999998,7,2,12.5,0.03999999999999998,-1,-1,-10,0,-1,0,-2,-30.299999999999997,0.8000000000000007,0.3511,0.3053,0.04580000000000001,0.3455,0.25,0.8,0.4,0.4,0.2727,0.3636,0.3636,11,8,3,Home_Win
ISL00611,2020-21,2021-01-09,NorthEast United FC,East Bengal FC,Guwahati,4-4-2,4-3-3,6.69,6.9,6.37,6.7,53.7,34.5,38.0,19.8,10,19,9,15,1,0,3,0,2,4,3,0,34.7,15.1,45.1,42.2,0,2,Rainy,Good,Night,2.2,9.3,7.19,5.02,1,3,3.3,5,9,8.3,15.1,,0.48,0.31,15.700000000000003,1.4131575228532833,14.7,1.0000000000000036,0.3200000000000003,0.20000000000000018,0.2599999999999998,-7.1000000000000005,2.170000000000001,-4,-2,-6.799999999999999,0.16999999999999998,-2,1,4,-2,0,-1,4,-10.399999999999999,-27.1,0.3925,0.3784,0.014100000000000001,0.38,0.28,0.0,0.0,0.0,0.3333,0.1667,0.5,16,5,11,Home_Win
ISL00612,2020-21,2021-01-10,Chennaiyin FC,Odisha FC,Chennai,3-5-2,3-5-2,6.53,7.78,5.7,8.57,34.4,21.4,62.2,33.0,8,11,5,15,1,1,1,0,3,2,1,1,51.9,17.3,16.0,27.9,1,2,Rainy,Poor,Night,6.2,4.9,6.92,7.02,1,0,9.6,5,2,10.0,13.6,,0.46,0.46,-27.800000000000004,0.5530545734638949,-11.600000000000001,-16.200000000000003,0.8300000000000001,-0.79,0.020000000000000462,1.2999999999999998,-0.09999999999999964,3,1,-3.5999999999999996,0.0,-1,3,-4,0,1,2,1,35.9,-10.599999999999998,0.3021,0.2788,0.023299999999999987,0.3529,0.1923,0.3,-0.4,0.7,0.3333,0.4167,0.25,5,13,-8,Home_Win
ISL00613,2020-21,2021-01-20,Hyderabad FC,Mumbai City FC,Hyderabad,4-2-3-1,4-4-2,6.58,7.15,6.64,6.94,24.3,11.4,31.2,19.1,6,14,15,17,2,2,1,1,2,3,2,2,34.9,19.6,26.3,49.6,1,1,Clear,Average,Night,2.1,8.1,6.52,8.2,1,4,2.1,4,7,10.6,19.4,,0.47,0.48,-6.899999999999999,0.7788459042160564,-7.700000000000001,0.8000000000000025,-0.05999999999999961,0.20999999999999996,0.07500000000000018,-6.0,-1.6799999999999997,-3,-3,-8.799999999999999,-0.010000000000000009,0,-9,-3,1,1,0,1,8.599999999999998,-30.0,0.3235,0.3868,-0.06329999999999997,0.4091,0.3636,-0.6,0.4,-1.0,0.3333,0.25,0.4167,18,27,-9,Away_Win
ISL00614,2020-21,2021-01-23,Kerala Blasters,Jamshedpur FC,Kochi,4-4-2,3-4-3,8.02,7.16,5.88,6.98,38.2,22.4,26.4,17.0,17,14,10,13,0,1,5,0,0,1,5,1,21.8,28.3,45.9,53.6,1,2,Overcast,Poor,Night,8.7,6.3,7.16,7.18,1,4,7.7,9,7,27.6,18.8,,0.47,0.41,11.800000000000004,1.4469691488753227,5.399999999999999,6.400000000000006,2.1399999999999997,0.17999999999999972,1.1600000000000001,2.3999999999999995,-0.019999999999999574,2,-3,8.8,0.06,-1,7,1,-5,1,-5,0,-24.099999999999998,-25.3,0.3491,0.4404,-0.09129999999999999,0.4231,0.3269,0.1,-0.3,0.4,0.2308,0.1538,0.6154,23,19,4,Away_Win
ISL00615,2020-21,2021-01-31,Odisha FC,ATK Mohun Bagan,Bhubaneswar,4-3-3,4-3-3,7.55,7.33,6.69,7.84,51.1,33.2,44.9,29.7,6,13,5,13,1,0,3,0,2,2,4,1,44.3,23.2,53.4,29.6,1,2,Humid,Poor,Day,7.7,1.1,6.9,9.39,1,3,7.6,2,5,5.2,7.6,,0.42,0.3,6.200000000000003,1.1380843790457953,3.5000000000000036,2.6999999999999993,0.8599999999999994,-0.5099999999999998,0.17499999999999893,6.6,-2.49,-3,-2,-2.3999999999999995,0.12,-1,1,0,-2,0,-2,1,-9.100000000000001,-6.400000000000002,0.2762,0.3333,-0.057099999999999984,0.3654,0.3051,-0.6,-0.6,0.0,0.25,0.0,0.75,21,30,-9,Draw
ISL00616,2020-21,2021-02-02,FC Goa,Hyderabad FC,Goa,4-3-3,3-5-2,6.12,6.45,5.85,7.56,59.5,40.3,19.1,12.3,5,12,5,19,1,3,2,5,1,5,4,6,40.7,24.8,42.1,33.3,1,2,Humid,Average,Day,3.6,8.5,9.21,9.3,1,1,6.8,9,4,14.1,6.9,Home,0.46,0.36,40.4,3.1151816150881593,27.999999999999996,12.400000000000002,0.27000000000000046,-1.1099999999999994,-0.41999999999999993,-4.9,-0.08999999999999986,5,0,7.199999999999999,0.10000000000000003,-1,0,-7,-1,-2,-3,-1,-1.3999999999999986,-8.499999999999996,0.4333,0.3204,0.1129,0.4423,0.2586,0.4,-0.8,1.2000000000000002,0.2,0.6,0.2,30,13,17,Draw
ISL00617,2020-21,2021-02-03,Hyderabad FC,NorthEast United FC,Hyderabad,3-4-3,4-3-3,7.25,7.31,6.66,6.36,57.8,26.0,52.3,32.4,11,11,6,13,3,1,4,1,4,2,4,2,54.6,52.2,48.4,42.5,1,2,Rainy,Average,Night,9.2,0.8,7.31,8.42,1,2,8.0,2,7,23.1,6.0,,0.33,0.49,5.5,1.105162312588468,-6.399999999999999,11.899999999999999,0.5899999999999999,0.9499999999999993,0.7699999999999996,8.399999999999999,-1.1100000000000003,-5,-1,17.1,-0.15999999999999998,-1,5,-2,-1,0,0,0,6.200000000000003,9.700000000000003,0.3173,0.3981,-0.08079999999999998,0.4,0.4035,-0.9,0.5,-1.4,0.1667,0.5,0.3333,1,25,-24,Draw
ISL00618,2020-21,2021-02-04,ATK Mohun Bagan,Hyderabad FC,Kolkata,3-5-2,4-3-3,6.56,7.92,6.48,7.41,56.1,36.6,27.1,16.4,7,15,3,19,0,0,0,1,0,0,0,2,46.4,49.3,45.7,54.4,1,3,Humid,Poor,Night,10.0,8.7,6.83,5.74,1,2,9.6,5,2,26.9,11.0,,0.4,0.31,29.0,2.070109937228805,20.200000000000003,8.799999999999997,0.07999999999999918,0.5099999999999998,0.29499999999999993,1.3000000000000007,1.0899999999999999,3,-1,15.899999999999999,0.09000000000000002,-2,4,-4,0,-1,0,-2,0.6999999999999957,-5.100000000000001,0.33,0.3143,0.015699999999999992,0.375,0.2542,-0.7,-0.7,0.0,0.4167,0.25,0.3333,4,1,3,Home_Win
ISL00619,2020-21,2021-02-05,Bengaluru FC,Hyderabad FC,Bengaluru,4-4-2,4-3-3,7.72,7.17,6.67,8.16,42.0,19.4,38.8,17.6,9,17,6,14,6,3,2,0,7,3,2,1,47.3,50.2,18.5,39.7,1,0,Overcast,Average,Night,0.0,9.6,8.15,6.67,2,1,1.1,10,2,12.2,5.3,,0.37,0.31,3.200000000000003,1.0824739478159928,1.7999999999999972,1.4000000000000057,1.0499999999999998,-0.9900000000000002,0.03000000000000025,-9.6,1.4800000000000004,8,1,6.8999999999999995,0.06,1,3,3,4,3,5,2,28.799999999999997,10.5,0.3579,0.3113,0.046599999999999975,0.4091,0.25,-0.1,-0.7,0.6,0.6,0.3,0.1,30,1,29,Away_Win
ISL00620,2020-21,2021-02-12,Odisha FC,Punjab FC,Bhubaneswar,4-2-3-1,4-2-3-1,6.56,8.13,7.47,8.15,36.7,22.8,54.7,31.3,12,14,8,8,0,0,1,0,0,1,2,0,37.6,21.4,16.2,49.5,2,1,Clear,Average,Night,2.7,0.9,7.84,7.87,0,2,2.5,3,15,10.1,18.9,,0.37,0.43,-18.0,0.6709322356613828,-8.5,-9.5,-0.9100000000000001,-0.019999999999999574,-0.46499999999999986,1.8000000000000003,-0.03000000000000025,-12,-2,-8.799999999999999,-0.06,1,4,6,-1,0,-2,1,21.400000000000002,-28.1,0.2736,0.3579,-0.08429999999999999,0.3585,0.359,-0.8,0.9,-1.7000000000000002,0.0,0.6,0.4,12,30,-18,Home_Win
ISL00621,2020-21,2021-02-12,Kerala Blasters,NorthEast United FC,Kochi,4-4-2,3-5-2,7.07,6.94,6.51,6.32,58.2,34.9,54.2,34.0,8,11,7,17,2,0,1,0,2,0,1,2,28.5,54.3,43.4,18.7,1,1,Humid,Poor,Night,5.6,1.7,6.64,7.28,3,1,1.5,6,5,12.5,20.4,,0.37,0.4,4.0,1.0738005398891992,0.8999999999999986,3.1000000000000014,0.5600000000000005,0.6200000000000001,0.5900000000000007,3.8999999999999995,-0.6400000000000006,1,2,-7.899999999999999,-0.030000000000000027,0,1,-6,1,0,1,-2,-14.899999999999999,35.599999999999994,0.3458,0.3945,-0.04870000000000002,0.4151,0.3966,-0.2,0.5,-0.7,0.3333,0.3333,0.3333,20,9,11,Home_Win
ISL00622,2020-21,2021-02-16,ATK Mohun Bagan,East Bengal FC,Kolkata,3-4-3,4-3-3,6.14,6.3,6.05,8.7,50.6,34.8,41.8,22.0,12,15,5,14,0,1,3,0,1,1,4,0,23.5,22.7,20.7,38.1,0,1,Humid,Good,Day,0.6,3.0,7.08,6.5,1,1,6.6,8,9,18.0,19.4,,0.39,0.39,8.800000000000004,1.210526026189946,12.799999999999997,-3.999999999999993,0.08999999999999986,-2.3999999999999995,-1.1550000000000002,-2.4,0.5800000000000001,-1,0,-1.3999999999999986,0.0,-1,7,1,-3,1,-3,1,2.8000000000000007,-15.400000000000002,0.3366,0.375,-0.03839999999999999,0.3902,0.2745,-0.5,-0.3,-0.2,0.125,0.375,0.5,12,30,-18,Away_Win
ISL00623,2020-21,2021-02-21,NorthEast United FC,Chennaiyin FC,Guwahati,4-3-3,4-4-2,6.93,6.1,6.98,8.13,43.2,26.3,44.9,23.0,6,14,13,7,3,1,3,0,3,1,4,1,51.3,15.5,38.4,36.3,1,2,Overcast,Good,Night,8.1,4.5,6.59,7.85,2,2,8.3,4,5,9.1,16.9,,0.31,0.37,-1.6999999999999957,0.9621378703479131,3.3000000000000007,-4.9999999999999964,-0.05000000000000071,-2.030000000000001,-1.040000000000001,3.5999999999999996,-1.2599999999999998,-1,0,-7.799999999999999,-0.06,-1,-7,7,0,1,-1,0,12.899999999999999,-20.799999999999997,0.3909,0.3093,0.0816,0.3922,0.2444,0.4,0.6,-0.19999999999999996,0.5714,0.1429,0.2857,9,30,-21,Home_Win
ISL00624,2020-21,2021-02-22,Chennaiyin FC,Bengaluru FC,Chennai,4-4-2,4-4-2,7.0,6.78,5.86,7.62,46.4,21.7,40.3,22.3,7,14,13,13,3,0,2,1,3,0,4,2,16.2,22.8,50.4,32.8,1,2,Rainy,Average,Night,4.7,8.5,6.35,6.41,3,0,5.6,4,9,15.2,19.4,Both,0.48,0.48,6.100000000000001,1.1513644785696082,-0.6000000000000014,6.700000000000003,1.1399999999999997,-0.8399999999999999,0.15000000000000036,-3.8,-0.0600000000000005,-5,3,-4.199999999999999,0.0,-1,-6,1,1,-1,-1,-2,-34.2,-9.999999999999996,0.3061,0.3542,-0.04810000000000003,0.3654,0.3137,0.6,-0.1,0.7,0.4286,0.4286,0.1429,1,17,-16,Draw
ISL00625,2020-21,2021-02-22,Hyderabad FC,Jamshedpur FC,Hyderabad,5-3-2,5-3-2,6.03,7.36,6.82,5.67,64.3,39.7,50.0,29.3,9,14,9,14,3,2,0,1,5,2,1,1,20.4,54.5,41.1,32.7,1,4,Rainy,Good,Night,6.4,7.4,7.09,6.57,1,2,2.7,5,7,26.0,22.0,,0.39,0.47,14.299999999999997,1.2859997428000514,10.400000000000002,3.899999999999995,-0.79,1.6900000000000004,0.4500000000000002,-1.0,0.5199999999999996,-2,-1,4.0,-0.07999999999999996,-3,0,0,3,1,4,1,-20.700000000000003,21.799999999999997,0.3178,0.4455,-0.12769999999999998,0.3913,0.3396,-0.6,-0.3,-0.3,0.3333,0.25,0.4167,17,30,-13,Draw
ISL00626,2020-21,2021-02-22,East Bengal FC,Bengaluru FC,Kolkata,3-5-2,4-2-3-1,5.98,6.61,7.69,8.12,62.0,31.9,71.6,32.4,9,17,8,15,0,1,3,2,0,3,3,2,33.9,28.7,30.6,44.1,0,1,Rainy,Good,Day,4.5,3.3,7.69,9.77,2,2,8.5,9,7,17.1,13.1,Home,0.4,0.44,-9.599999999999994,0.8659216667707169,-0.5,-9.099999999999994,-1.71,-1.509999999999999,-1.6099999999999994,1.2000000000000002,-2.079999999999999,2,0,4.000000000000002,-0.03999999999999998,-1,1,2,-3,-1,-3,1,3.299999999999997,-15.400000000000002,0.3805,0.3505,0.030000000000000027,0.459,0.3077,-0.1,-0.1,0.0,0.25,0.5,0.25,6,1,5,Draw
ISL00627,2020-21,2021-02-23,Bengaluru FC,Odisha FC,Bengaluru,4-4-2,4-3-3,7.36,7.12,6.55,6.54,26.4,17.4,62.5,39.9,9,10,10,12,1,0,3,2,1,0,3,2,20.3,38.1,37.2,28.7,1,2,Humid,Good,Night,7.9,5.9,6.16,9.46,3,0,5.5,8,5,21.2,26.7,Home,0.42,0.43,-36.1,0.42239993241601076,-22.5,-13.600000000000001,0.8100000000000005,0.5800000000000001,0.6950000000000003,2.0,-3.3000000000000007,3,3,-5.5,-0.010000000000000009,-1,-1,-2,-2,-2,-2,-2,-16.900000000000002,9.400000000000002,0.3469,0.2804,0.0665,0.4,0.1887,-0.1,-0.7,0.6,0.5556,0.3333,0.1111,1,11,-10,Home_Win
ISL00628,2020-21,2021-02-24,Bengaluru FC,Kerala Blasters,Bengaluru,3-4-3,4-4-2,6.85,7.13,6.39,6.5,33.1,15.2,49.4,31.0,7,8,11,15,2,0,0,0,2,0,2,1,20.8,54.7,36.8,34.1,1,2,Humid,Average,Night,5.0,2.9,7.91,8.43,0,2,9.5,8,6,20.0,8.7,,0.3,0.47,-16.299999999999997,0.6700403501942611,-15.8,-0.49999999999999645,0.45999999999999996,0.6299999999999999,0.5449999999999999,2.1,-0.5199999999999996,2,-2,11.3,-0.16999999999999998,-1,-4,-7,2,0,0,-1,-15.999999999999996,20.6,0.3535,0.3519,0.0015999999999999903,0.413,0.2778,0.2,-0.3,0.5,0.2727,0.2727,0.4545,1,12,-11,Away_Win
ISL00629,2020-21,2021-02-28,Punjab FC,East Bengal FC,Mohali,4-4-2,4-2-3-1,6.42,6.19,6.93,6.74,41.4,22.0,70.6,35.7,10,12,8,13,1,1,1,0,1,3,1,1,29.5,47.0,27.5,35.4,3,3,Rainy,Good,Night,6.0,6.4,5.77,5.86,3,1,5.4,12,10,13.1,28.1,Home,0.39,0.38,-29.199999999999996,0.5864021832291525,-13.700000000000003,-15.499999999999993,-0.5099999999999998,-0.5499999999999998,-0.5300000000000002,-0.40000000000000036,-0.09000000000000075,2,2,-15.000000000000002,0.010000000000000009,0,2,-1,0,1,0,2,2.0,11.600000000000001,0.3542,0.3772,-0.022999999999999965,0.3571,0.2885,0.6,-0.3,0.8999999999999999,0.4615,0.2308,0.3077,16,6,10,Away_Win
ISL00630,2020-21,2021-02-28,FC Goa,ATK Mohun Bagan,Goa,5-3-2,4-4-2,6.86,7.9,5.28,7.47,40.4,25.0,39.1,20.0,11,10,3,19,2,1,4,0,2,1,5,1,26.5,44.4,40.7,34.9,0,0,Clear,Good,Night,8.8,2.8,6.18,6.36,2,3,6.7,7,5,28.2,26.1,,0.31,0.47,1.2999999999999972,1.0332478175836781,5.0,-3.700000000000003,1.58,0.4300000000000006,1.0050000000000008,6.000000000000001,-0.1800000000000006,2,-1,2.099999999999998,-0.15999999999999998,0,8,-9,-2,1,-3,0,-14.200000000000003,9.5,0.4286,0.3333,0.0953,0.434,0.3,0.4,-0.4,0.8,0.5,0.125,0.375,26,12,14,Home_Win
ISL00631,2020-21,2021-02-28,ATK Mohun Bagan,Punjab FC,Kolkata,3-4-3,4-4-2,7.22,7.51,6.44,8.54,39.7,19.4,36.4,18.0,2,19,9,7,0,2,1,1,0,2,1,1,27.9,46.1,42.6,54.0,0,2,Overcast,Good,Night,6.2,5.0,7.85,7.97,2,2,5.8,4,9,20.4,11.7,,0.47,0.3,3.3000000000000043,1.090659041027736,1.3999999999999986,1.9000000000000057,0.7799999999999994,-1.0299999999999994,-0.125,1.2000000000000002,-0.1200000000000001,-5,0,8.7,0.16999999999999998,-2,-7,12,-1,1,-1,1,-14.700000000000003,-7.899999999999999,0.3301,0.3505,-0.020399999999999974,0.381,0.35,-0.2,0.2,-0.4,0.5556,0.1111,0.3333,1,1,0,Draw
ISL00632,2020-21,2021-03-04,Mumbai City FC,Jamshedpur FC,Mumbai,3-5-2,4-2-3-1,6.68,6.99,7.06,6.97,59.6,36.4,29.4,16.3,12,15,15,13,2,1,5,1,2,2,5,1,47.5,45.6,34.1,38.5,1,0,Humid,Average,Night,1.4,2.9,8.46,6.38,0,5,5.0,10,7,16.0,14.7,,0.31,0.41,30.200000000000003,2.0272101948264645,20.099999999999998,10.100000000000005,-0.3799999999999999,0.020000000000000462,-0.17999999999999972,-1.5,2.080000000000001,3,-5,1.3000000000000007,-0.09999999999999998,1,-3,2,-3,0,-3,1,13.399999999999999,7.100000000000001,0.3925,0.4414,-0.0489,0.4118,0.3333,0.6,-0.2,0.8,0.1111,0.1111,0.7778,30,10,20,Away_Win
ISL00633,2020-21,2021-03-04,East Bengal FC,Punjab FC,Kolkata,4-4-2,3-5-2,6.45,8.09,6.76,6.74,35.7,22.3,30.7,21.2,9,8,14,15,3,1,2,0,4,3,2,2,45.5,30.1,53.1,51.1,1,2,Overcast,Average,Night,7.3,4.6,10.0,6.95,2,2,3.9,10,7,29.7,26.7,,0.47,0.4,5.0000000000000036,1.1628660707276643,1.1000000000000014,3.900000000000002,-0.3099999999999996,1.3499999999999996,0.5199999999999996,2.7,3.05,3,0,3.0,0.06999999999999995,-1,-5,-7,1,1,2,1,-7.600000000000001,-21.0,0.3826,0.3469,0.03570000000000001,0.4516,0.3415,0.3,0.2,0.09999999999999998,0.3571,0.2143,0.4286,4,4,0,Home_Win
ISL00634,2020-21,2021-03-06,East Bengal FC,Jamshedpur FC,Kolkata,3-5-2,5-3-2,7.2,6.78,6.53,6.22,30.3,19.2,30.1,16.5,8,17,10,14,1,2,3,0,3,2,3,0,54.0,46.5,30.8,47.9,1,1,Humid,Good,Night,4.1,3.1,6.56,6.95,2,2,6.4,10,10,19.6,20.8,,0.47,0.48,0.1999999999999993,1.0066441838391416,2.6999999999999993,-2.5,0.6699999999999999,0.5600000000000005,0.6150000000000002,0.9999999999999996,-0.39000000000000057,0,0,-1.1999999999999993,-0.010000000000000009,0,-2,3,-2,2,0,2,23.2,-1.3999999999999986,0.3879,0.4464,-0.058499999999999996,0.4603,0.3455,0.4,0.0,0.4,0.5,0.1667,0.3333,2,2,0,Away_Win
ISL00635,2020-21,2021-03-07,Mumbai City FC,Jamshedpur FC,Mumbai,3-4-3,5-3-2,7.69,6.47,5.99,7.35,60.2,40.3,25.5,17.4,7,11,13,21,2,3,5,0,3,3,5,0,22.8,51.2,40.5,52.3,2,0,Clear,Average,Day,5.6,2.5,6.89,7.2,0,5,3.6,9,10,10.4,22.9,,0.44,0.42,34.7,2.3607833879280835,22.9,11.800000000000004,1.7000000000000002,-0.8799999999999999,0.41000000000000014,3.0999999999999996,-0.3100000000000005,-1,-5,-12.499999999999998,0.020000000000000018,2,-6,-10,-3,3,-2,3,-17.7,-1.0999999999999943,0.3889,0.4513,-0.062399999999999956,0.4038,0.3571,0.4,0.3,0.10000000000000003,0.1,0.1,0.8,3,1,2,Draw
ISL00636,2020-21,2021-03-07,Mumbai City FC,Hyderabad FC,Mumbai,4-3-3,5-3-2,6.58,7.08,6.64,6.5,31.0,17.2,77.2,38.2,8,10,8,14,4,4,4,4,6,4,4,4,24.4,35.8,23.4,23.3,3,1,Humid,Good,Night,8.2,8.7,7.75,7.16,4,1,7.2,10,6,7.1,28.2,Home,0.4,0.43,-46.2,0.40155435213026525,-21.000000000000004,-25.2,-0.05999999999999961,0.5800000000000001,0.2599999999999998,-0.5,0.5899999999999999,4,3,-21.1,-0.02999999999999997,2,0,-4,0,0,2,0,1.0,12.499999999999996,0.3853,0.3148,0.07049999999999995,0.3962,0.2623,0.2,-0.5,0.7,0.4615,0.2308,0.3077,1,13,-12,Away_Win
ISL00637,2020-21,2021-03-12,Jamshedpur FC,Kerala Blasters,Jamshedpur,3-5-2,3-4-3,6.6,7.58,7.74,7.76,43.4,21.1,25.9,13.2,9,11,10,9,1,0,4,0,1,0,4,1,53.1,48.5,16.7,47.0,0,1,Overcast,Good,Night,9.1,0.2,7.39,8.57,4,1,6.2,11,6,16.9,26.3,,0.43,0.46,17.5,1.6756750286969002,7.900000000000002,9.599999999999998,-1.1400000000000006,-0.17999999999999972,-0.6600000000000001,8.9,-1.1800000000000006,5,3,-9.400000000000002,-0.030000000000000027,-1,-1,2,-3,0,-3,-1,36.400000000000006,1.5,0.4474,0.3578,0.08960000000000001,0.5439,0.2909,0.7,-0.1,0.7999999999999999,0.6429,0.1429,0.2143,5,16,-11,Draw
